date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:30:10	8096/8096	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2004%20Dec%202025%2008:31:23%20GMT	https://cdn.shopify.com/extensions/019ae87c-aae0-76a7-9670-4feea5a1ac85/pagefly-page-builder-201/assets/pagefly-glider.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/cdn.shopify.com/extensions/019ae87c-aae0-76a7-9670-4feea5a1ac85/pagefly-page-builder-201/assets/pagefly-glider.js	(from https://wantsandneeds.com/)
04:30:10	4808/4808	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2004%20Dec%202025%2008:31:23%20GMT	https://cdn.shopify.com/extensions/019ae87c-aae0-76a7-9670-4feea5a1ac85/pagefly-page-builder-201/assets/pagefly-slideshow-v1-v2.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/cdn.shopify.com/extensions/019ae87c-aae0-76a7-9670-4feea5a1ac85/pagefly-page-builder-201/assets/pagefly-slideshow-v1-v2.js	(from https://wantsandneeds.com/)
04:30:10	40088/40088	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2004%20Dec%202025%2008:31:23%20GMT	https://cdn.shopify.com/extensions/019ae87c-aae0-76a7-9670-4feea5a1ac85/pagefly-page-builder-201/assets/pagefly-product-media.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/cdn.shopify.com/extensions/019ae87c-aae0-76a7-9670-4feea5a1ac85/pagefly-page-builder-201/assets/pagefly-product-media.js	(from https://wantsandneeds.com/)
04:30:11	68516/68516	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2004%20Dec%202025%2008:31:23%20GMT	https://cdn.shopify.com/extensions/019ae87c-aae0-76a7-9670-4feea5a1ac85/pagefly-page-builder-201/assets/pagefly-product.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/cdn.shopify.com/extensions/019ae87c-aae0-76a7-9670-4feea5a1ac85/pagefly-page-builder-201/assets/pagefly-product.js	(from https://wantsandneeds.com/)
04:30:12	15306/15306	---M-Z	200	added ('OK')	application/javascript	etag:W/%2210fe23ae9e8fdaea06dd4b15d05ffefe%22	https://static.klaviyo.com/onsite/js/XSPwV9/klaviyo.js?company_id=XSPwV9	C:/My%20Web%20Sites/wants%20and%20needs%20brand/static.klaviyo.com/onsite/js/XSPwV9/klaviyo7ac7.js	(from https://wantsandneeds.com/)
04:30:12	117135/117135	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:8e25f32db03d0805fdc9b030422092ef%22	https://wantsandneeds.com/POST	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/POST	(from https://wantsandneeds.com/)
04:30:13	30285/30285	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22cacheable:8e25f32db03d0805fdc9b030422092ef%22	https://wantsandneeds.com/cdn	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn	(from https://wantsandneeds.com/)
04:30:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:11%20GMT	http://wantsandneeds.com/cdn/s/trekkie.storefront.1a0636ab3186d698599065cb6ce9903ebacdd71a.min.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/s/trekkie.storefront.1a0636ab3186d698599065cb6ce9903ebacdd71a.min.js	(from https://wantsandneeds.com/)
04:30:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:12%20GMT	http://wantsandneeds.com/cdn/shopifycloud/storefront/assets/shop_events_listener-3da45d37.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shopifycloud/storefront/assets/shop_events_listener-3da45d37.49.delayed	(from https://wantsandneeds.com/)
04:30:14	95625/95625	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Dec%202025%2017:41:50%20GMT	https://wantsandneeds.com/cdn/s/trekkie.storefront.1a0636ab3186d698599065cb6ce9903ebacdd71a.min.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/s/trekkie.storefront.1a0636ab3186d698599065cb6ce9903ebacdd71a.min.js	(from https://wantsandneeds.com/)
04:30:14	13852/13852	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2003%20Dec%202025%2013:41:39%20GMT	https://wantsandneeds.com/cdn/shopifycloud/storefront/assets/shop_events_listener-3da45d37.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shopifycloud/storefront/assets/shop_events_listener-3da45d37.js	(from https://wantsandneeds.com/)
04:30:14	74562/74562	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2027%20Nov%202025%2014:03:05%20GMT	https://wantsandneeds.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-2.1.2.min.js	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-2.1.2.min.js	(from https://wantsandneeds.com/)
04:30:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:13%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/animate.min.css?v=68297775102622399721758233377	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/animate.min1b6a.css	(from https://wantsandneeds.com/)
04:30:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:14%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-quantity.js?v=9607346282266633731758233380	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-quantityf46a.js	(from https://wantsandneeds.com/)
04:30:16	56011/56011	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202025%2015:52:42%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/animate.min.css?v=68297775102622399721758233377	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/animate.min1b6a.css	(from https://wantsandneeds.com/)
04:30:16	4788/4788	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2008%20Nov%202025%2022:33:53%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-quantity.js?v=9607346282266633731758233380	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-quantityf46a.js	(from https://wantsandneeds.com/)
04:30:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:15%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-update.js?v=38903525079000161031758233382	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-updatea50b.js	(from https://wantsandneeds.com/)
04:30:17	981/981	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2009%20Nov%202025%2000:04:54%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-update.js?v=38903525079000161031758233382	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-updatea50b.js	(from https://wantsandneeds.com/)
04:30:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:15%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-drawer.js?v=65263691251320179841758233380	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-drawerf314.js	(from https://wantsandneeds.com/)
04:30:17	4564/4564	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2018%20Sep%202025%2023:34:03%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-drawer.js?v=65263691251320179841758233380	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-drawerf314.js	(from https://wantsandneeds.com/)
04:30:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:16%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-update-modal.js?v=86464604851413727601758233381	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-update-modal40d6.js	(from https://wantsandneeds.com/)
04:30:18	2678/2678	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2018%20Sep%202025%2023:34:03%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-update-modal.js?v=86464604851413727601758233381	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-update-modal40d6.js	(from https://wantsandneeds.com/)
04:30:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:16%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-recommendations.js?v=151411547966132855211758233381	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-recommendations1cf6.js	(from https://wantsandneeds.com/)
04:30:18	1591/1591	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2008%20Nov%202025%2022:13:07%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-cart-recommendations.js?v=151411547966132855211758233381	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-cart-recommendations1cf6.js	(from https://wantsandneeds.com/)
04:30:18	167253/167253	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:9934af5b9177b20e5f3cdbc4fea67c44%22	https://wantsandneeds.com/collections/all	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/collections/all.html	(from https://wantsandneeds.com/)
04:30:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:17%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-mobile-menu.min.css?v=148026101938595006301758233393	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-mobile-menu.minf8f7.css	(from https://wantsandneeds.com/)
04:30:19	15960/15960	---MCZ	200	added ('OK')	text/css	date:Thu,%2018%20Sep%202025%2023:34:03%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-mobile-menu.min.css?v=148026101938595006301758233393	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-mobile-menu.minf8f7.css	(from https://wantsandneeds.com/)
04:30:20	144537/144537	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ac49b66586bcb130ca93850e6c6aaa62%22	https://wantsandneeds.com/collections/hoodies	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/collections/hoodies.html	(from https://wantsandneeds.com/)
04:30:20	144962/144962	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4422cd95f870fdbc805eacee84b33cac%22	https://wantsandneeds.com/collections/sweats	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/collections/sweats.html	(from https://wantsandneeds.com/)
04:30:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:19%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-localization-form.js?v=52480783616540860941758233393	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-localization-formb40c.js	(from https://wantsandneeds.com/)
04:30:22	167986/167986	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:9fdab29b668707d166676e537e04d16d%22	https://wantsandneeds.com/collections/primary-products	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/collections/primary-products.html	(from https://wantsandneeds.com/)
04:30:22	1518/1518	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2018%20Sep%202025%2023:34:03%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-localization-form.js?v=52480783616540860941758233393	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-localization-formb40c.js	(from https://wantsandneeds.com/)
04:30:23	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2014%20Dec%202025%2001:30:21%20GMT	https://wantsandneeds.com/customer_authentication/redirect?locale=en&region_country=TR	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/customer_authentication/redirectc946	(from https://wantsandneeds.com/)
04:30:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:21%20GMT	http://wantsandneeds.com/cdn/shop/files/Logos_35.png?crop=center&height=1000&v=1751292086&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Logos_356153.png	(from https://wantsandneeds.com/)
04:30:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:22%20GMT	http://wantsandneeds.com/cdn/shop/files/Logos_35.png?v=1751292086&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Logos_351b1e.png	(from https://wantsandneeds.com/)
04:30:24	288431/288431	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Dec%202025%2016:16:12%20GMT	https://wantsandneeds.com/cdn/shop/files/Logos_35.png?crop=center&height=1000&v=1751292086&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Logos_356153.png	(from https://wantsandneeds.com/)
04:30:25	317422/317422	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Sep%202025%2018:19:42%20GMT	https://wantsandneeds.com/cdn/shop/files/Logos_35.png?v=1751292086&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Logos_351b1e.png	(from https://wantsandneeds.com/)
04:30:26	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2014%20Dec%202025%2001:30:23%20GMT	https://wantsandneeds.com/customer_authentication/redirect?locale=en&region_country=TR	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/customer_authentication/redirectc946	(from https://wantsandneeds.com/)
04:30:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:24%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/section-slideshow.min.css?v=53787841136260055971758233430	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/section-slideshow.minb9c1.css	(from https://wantsandneeds.com/)
04:30:26	117375/117375	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a6113dcac6d871238b86939ccc32e81c%22	https://wantsandneeds.com/cart	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cart.html	(from https://wantsandneeds.com/)
04:30:26	22304/22304	---MCZ	200	added ('OK')	text/css	date:Sat,%2008%20Nov%202025%2022:16:20%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/section-slideshow.min.css?v=53787841136260055971758233430	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/section-slideshow.minb9c1.css	(from https://wantsandneeds.com/)
04:30:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:25%20GMT	http://wantsandneeds.com/cdn/shop/files/Black_gray_Micheal_walking_pathway_bridge_exp2.jpg?crop=center&height=1000&v=1758246897&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Black_gray_Micheal_walking_pathway_bridge_exp2a6f2.jpg	(from https://wantsandneeds.com/)
04:30:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:26%20GMT	http://wantsandneeds.com/cdn/shop/files/Black_gray_Micheal_walking_pathway_bridge_exp2.jpg?v=1758246897&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Black_gray_Micheal_walking_pathway_bridge_exp2b769.jpg	(from https://wantsandneeds.com/)
04:30:28	182725/182725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Sep%202025%2011:51:00%20GMT	https://wantsandneeds.com/cdn/shop/files/Black_gray_Micheal_walking_pathway_bridge_exp2.jpg?crop=center&height=1000&v=1758246897&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Black_gray_Micheal_walking_pathway_bridge_exp2a6f2.jpg	(from https://wantsandneeds.com/)
04:30:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:27%20GMT	http://wantsandneeds.com/cdn/shop/files/DSC01988.jpg?crop=center&height=1000&v=1758250936&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/DSC01988eb94.jpg	(from https://wantsandneeds.com/)
04:30:29	242991/242991	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Sep%202025%2001:55:21%20GMT	https://wantsandneeds.com/cdn/shop/files/Black_gray_Micheal_walking_pathway_bridge_exp2.jpg?v=1758246897&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Black_gray_Micheal_walking_pathway_bridge_exp2b769.jpg	(from https://wantsandneeds.com/)
04:30:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:28%20GMT	http://wantsandneeds.com/cdn/shop/files/DSC01988.jpg?v=1758250936&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/DSC01988c174.jpg	(from https://wantsandneeds.com/)
04:30:31	226737/226737	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Dec%202025%2013:36:40%20GMT	https://wantsandneeds.com/cdn/shop/files/DSC01988.jpg?crop=center&height=1000&v=1758250936&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/DSC01988eb94.jpg	(from https://wantsandneeds.com/)
04:30:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:30%20GMT	http://wantsandneeds.com/cdn/shop/files/IMG_0137.jpg?crop=center&height=1000&v=1758247183&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/IMG_01376d4c.jpg	(from https://wantsandneeds.com/)
04:30:33	242603/242603	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Nov%202025%2020:43:59%20GMT	https://wantsandneeds.com/cdn/shop/files/DSC01988.jpg?v=1758250936&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/DSC01988c174.jpg	(from https://wantsandneeds.com/)
04:30:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:32%20GMT	http://wantsandneeds.com/cdn/shop/files/IMG_0137.jpg?v=1758247183&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/IMG_013749ae.jpg	(from https://wantsandneeds.com/)
04:30:35	132102/132102	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Nov%202025%2023:44:38%20GMT	https://wantsandneeds.com/cdn/shop/files/IMG_0137.jpg?crop=center&height=1000&v=1758247183&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/IMG_01376d4c.jpg	(from https://wantsandneeds.com/)
04:30:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:34%20GMT	http://wantsandneeds.com/cdn/shop/files/Gray_black_Julianna_car_selfie_exp2_2.png?crop=center&height=1000&v=1758249953&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Gray_black_Julianna_car_selfie_exp2_207e9.png	(from https://wantsandneeds.com/)
04:30:37	234160/234160	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Sep%202025%2002:01:31%20GMT	https://wantsandneeds.com/cdn/shop/files/IMG_0137.jpg?v=1758247183&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/IMG_013749ae.jpg	(from https://wantsandneeds.com/)
04:30:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:38%20GMT	http://wantsandneeds.com/cdn/shop/files/Gray_black_Julianna_car_selfie_exp2_2.png?v=1758249953&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Gray_black_Julianna_car_selfie_exp2_22ed0.png	(from https://wantsandneeds.com/)
04:30:40	1030054/1030054	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Dec%202025%2001:30:37%20GMT	https://wantsandneeds.com/cdn/shop/files/Gray_black_Julianna_car_selfie_exp2_2.png?crop=center&height=1000&v=1758249953&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Gray_black_Julianna_car_selfie_exp2_207e9.png	(from https://wantsandneeds.com/)
04:30:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:38%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/section-featured-collection.min.css?v=172813434829168742891758233419	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/section-featured-collection.mine4c4.css	(from https://wantsandneeds.com/)
04:30:42	2089043/2089043	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Nov%202025%2023:43:35%20GMT	https://wantsandneeds.com/cdn/shop/files/Gray_black_Julianna_car_selfie_exp2_2.png?v=1758249953&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Gray_black_Julianna_car_selfie_exp2_22ed0.png	(from https://wantsandneeds.com/)
04:30:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:40%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-grid-slider.js?v=95103921093784801801758233390	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-grid-slider5440.js	(from https://wantsandneeds.com/)
04:30:43	115/115	---MCZ	200	added ('OK')	text/css	date:Sat,%2008%20Nov%202025%2023:19:52%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/section-featured-collection.min.css?v=172813434829168742891758233419	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/section-featured-collection.mine4c4.css	(from https://wantsandneeds.com/)
04:30:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:42%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-product-card.js?v=159236666975685938391758233397	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-product-cardd7a7.js	(from https://wantsandneeds.com/)
04:30:44	221612/221612	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2008%20Nov%202025%2020:34:39%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-grid-slider.js?v=95103921093784801801758233390	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-grid-slider5440.js	(from https://wantsandneeds.com/)
04:30:44	230186/230186	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2018%20Sep%202025%2023:34:03%20GMT	https://wantsandneeds.com/cdn/shop/t/18/assets/component-product-card.js?v=159236666975685938391758233397	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-product-cardd7a7.js	(from https://wantsandneeds.com/)
04:30:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:43%20GMT	http://wantsandneeds.com/cdn/shop/files/Front_BH.png?crop=center&height=1000&v=1762995646&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Front_BHa267.png	(from https://wantsandneeds.com/)
04:30:46	296566/296566	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a122130cb3906102332492e660e35f59%22	https://wantsandneeds.com/collections/primary-products/products/wants-and-needs-hoodie	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/collections/primary-products/products/wants-and-needs-hoodie.html	(from https://wantsandneeds.com/)
04:30:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:45%20GMT	http://wantsandneeds.com/cdn/shop/files/Front_BH.png?v=1762995646&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Front_BH3327.png	(from https://wantsandneeds.com/)
04:30:47	692160/692160	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Dec%202025%2001:30:45%20GMT	https://wantsandneeds.com/cdn/shop/files/Front_BH.png?crop=center&height=1000&v=1762995646&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Front_BHa267.png	(from https://wantsandneeds.com/)
04:30:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:46%20GMT	http://wantsandneeds.com/cdn/shop/files/PeytonFront_BH.jpg?crop=center&height=1000&v=1762995833&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/PeytonFront_BH11d2.jpg	(from https://wantsandneeds.com/)
04:30:49	1468043/1468043	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Nov%202025%2001:04:07%20GMT	https://wantsandneeds.com/cdn/shop/files/Front_BH.png?v=1762995646&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/Front_BH3327.png	(from https://wantsandneeds.com/)
04:30:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:49%20GMT	http://wantsandneeds.com/cdn/shop/files/PeytonFront_BH.jpg?v=1762995833&width=1445	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/PeytonFront_BHd427.jpg	(from https://wantsandneeds.com/)
04:30:51	88995/88995	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Dec%202025%2001:30:49%20GMT	https://wantsandneeds.com/cdn/shop/files/PeytonFront_BH.jpg?crop=center&height=1000&v=1762995833&width=1000	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/files/PeytonFront_BH11d2.jpg	(from https://wantsandneeds.com/)
04:30:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2001:30:50%20GMT	http://wantsandneeds.com/cdn/shop/t/18/assets/component-theme-modal.js?v=30331729726393402961758233408	C:/My%20Web%20Sites/wants%20and%20needs%20brand/wantsandneeds.com/cdn/shop/t/18/assets/component-theme-modale195.js	(from https://wantsandneeds.com/)
